date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic,revenue_per_conversion
2024-12-09,Gavleborg County,284558,56,197,0,1142,15.27,1180.4,77.96,0.0,2,0.000719609354921614,6.4381392958108457,1000
2024-10-21,Gavleborg County,284558,36,165,0,862,2.42,308.94,98.67,0.0,2,0.00056540735029555382,4.5626317142122845,1000
2023-04-24,Gavleborg County,284558,52,0,0,288,278.89,0.0,25.95,0.0,2,0.00030840400925212025,4.53307632999229,1000
2023-08-07,Gavleborg County,284558,81,0,1,0,74.58,0.0,0.0,0.03,2,0.001233616037008481,5.3699820097661268,1000
2023-05-15,Gavleborg County,284558,42,0,0,276,17.69,0.0,27.74,0.0,2,0.00030840400925212025,4.7456694937034181,1000
2023-07-10,Gavleborg County,284558,56,0,0,0,31.55,0.0,0.0,0.0,2,0.0011308147005911076,5.0204060652788485,1000
2024-11-18,Gavleborg County,284558,42,158,0,0,40.78,379.83,0.0,0.0,2,0.000359804677460807,4.7356977640709328,1000
2024-09-09,Gavleborg County,284558,43,109,0,196,7.87,264.51,34.63,0.0,2,0.000359804677460807,4.4388075044975581,1000
2023-06-19,Gavleborg County,284558,49,0,0,0,58.6,0.0,0.0,0.0,2,0.0006682086867129273,4.2503212541763045,1000
2023-07-03,Gavleborg County,284558,50,0,0,0,303.84,0.0,0.0,0.0,2,0.00082241069133898745,4.83757388846055,1000
2024-12-23,Halland County,345074,114,282,346,14972,214.99,1409.87,558.14,26.77,2,0.00092521202775636081,4.0129529683885892,1000
2024-07-15,Halland County,345074,70,196,2,11407,125.85,621.96,306.41,0.06,2,0.0010280133641737343,4.9157029041377536,1000
2024-12-09,Jonkoping County,370009,51,175,0,1264,15.21,90.32,85.86,0.0,2,0.00077101002313030066,6.0754561809303524,1000
2024-01-08,Jonkoping County,370009,101,296,0,0,55.65,430.29,0.0,0.0,2,0.00097661269596504749,5.868003084040093,1000
2023-04-24,Jonkoping County,370009,108,566,0,458,119.21,311.06,36.98,0.0,2,0.000719609354921614,5.7904394757131845,1000
2023-06-19,Jonkoping County,370009,78,164,5,0,33.62,128.25,0.0,0.02,2,0.00041120534566949372,4.9968131585710616,1000
2024-10-28,Jonkoping County,370009,50,97,0,317,11.69,37.15,27.09,0.0,2,0.00082241069133898745,4.4795168337188382,1000
2025-02-03,Jonkoping County,370009,41,46,0,18,51.29,0.0,0.29,0.0,2,0.00020560267283474686,4.2585967617579028,1000
2024-03-04,Jonkoping County,370009,103,253,0,0,115.02,316.73,0.0,0.0,2,0.00020560267283474686,4.8004626060138778,1000
2024-10-07,Jonkoping County,370009,55,146,0,388,15.69,425.62,47.96,0.0,2,0.00030840400925212025,4.3939347211513748,1000
2023-04-10,Kalmar County,246352,78,0,0,275,39.9,0.0,27.24,0.0,2,0.00041120534566949372,3.7844255975327679,1000
2023-05-22,Kalmar County,246352,45,0,0,140,141.96,0.0,13.06,0.0,2,0.0,3.8529940889231562,1000
2025-01-20,Kalmar County,246352,22,75,0,4,12.88,133.31,0.11,0.0,2,0.00015420200462606013,2.5802107427396557,1000
2023-12-04,Kalmar County,246352,86,200,0,0,23.79,40.31,0.0,0.0,2,0.00025700334104343357,3.4096633256232329,1000
2024-11-18,Kalmar County,246352,11,97,0,4,1.66,134.55,0.12,0.0,2,5.1400668208686716e-05,2.4779748136725779,1000
2023-10-02,Kalmar County,246352,39,0,0,0,29.88,0.0,0.0,0.0,2,0.00051400668208686714,3.6024158314058083,1000
2024-01-01,Kalmar County,246352,56,27,0,24,20.08,24.28,1.64,0.0,2,0.00015420200462606013,4.1860704189154463,1000
2023-11-27,Kalmar County,246352,45,168,0,0,37.47,97.67,0.0,0.0,2,0.000359804677460807,3.3520945772295039,1000
2023-10-09,Kalmar County,246352,72,0,0,0,72.22,0.0,0.0,0.0,2,0.00020560267283474686,3.63562066306862,1000
2024-12-02,Kalmar County,246352,13,115,0,548,2.68,349.28,68.68,0.0,2,0.00025700334104343357,2.4830120791570289,1000
2023-07-31,Kalmar County,246352,90,0,17,0,75.6,0.0,0.0,0.87,2,0.00061680801850424051,5.5773323053199695,1000
2024-03-18,Kalmar County,246352,33,0,0,0,56.4,0.0,0.0,0.0,2,0.00041120534566949372,2.8906193780519147,1000
2024-01-22,Kalmar County,246352,48,32,0,0,70.28,11.88,0.0,0.0,2,0.00015420200462606013,3.0523772809046519,1000
2024-06-03,Kalmar County,246352,29,26,0,0,8.66,6.08,0.0,0.0,2,0.000359804677460807,2.9505011565150348,1000
2024-01-15,Kalmar County,246352,51,31,2,0,29.31,0.0,0.0,0.09,2,0.00046260601387818041,3.1664867643279364,1000
2023-12-18,Kalmar County,246352,21,321,0,0,10.24,36.82,0.0,0.0,2,0.00015420200462606013,2.656129529683886,1000
2024-11-25,Kalmar County,246352,22,71,0,811,21.2,21.22,74.85,0.0,2,0.00025700334104343357,2.3239784117193523,1000
2024-02-05,Kalmar County,246352,57,18,0,0,54.71,0.0,0.0,0.0,2,0.00041120534566949372,2.9133384734001542,1000
2024-09-02,Kalmar County,246352,29,53,0,190,10.98,137.27,16.51,0.0,2,0.00010280133641737343,2.9022873297352865,1000
2024-11-04,Kalmar County,246352,29,79,0,3,8.41,118.21,0.09,0.0,2,0.00046260601387818041,2.5438190696479053,1000
2024-02-26,Kalmar County,246352,30,31,0,0,61.33,0.0,0.0,0.0,2,0.00010280133641737343,2.9499357491647391,1000
2023-11-27,Norrbotten County,248620,17,62,0,0,44.47,17.7,0.0,0.0,2,0.0,3.8136211770753019,1000
2024-07-08,Norrbotten County,248620,8,33,0,0,1.54,71.65,0.0,0.0,2,5.1400668208686716e-05,4.5781547160113085,1000
2023-05-29,Norrbotten County,248620,31,0,0,440,4.11,0.0,25.52,0.0,2,0.00025700334104343357,4.3253662297609869,1000
2024-05-20,Norrbotten County,248620,8,0,0,0,9.72,0.0,0.0,0.0,2,5.1400668208686716e-05,4.0510408635312256,1000
2024-11-25,Norrbotten County,248620,11,85,0,685,0.93,89.33,76.47,0.0,2,0.00015420200462606013,2.9405294268825495,1000
2024-04-08,Norrbotten County,248620,15,0,0,0,3.89,0.0,0.0,0.0,2,5.1400668208686716e-05,3.854124903623747,1000
2024-09-30,Orebro County,308375,58,122,0,92,17.93,452.14,15.22,0.0,2,0.00030840400925212025,3.5713698278077617,1000
2025-01-13,Orebro County,308375,34,83,0,0,3.33,106.21,0.0,0.0,2,0.00030840400925212025,3.4819326651246465,1000
2025-01-06,Orebro County,308375,37,67,0,0,3.78,37.97,0.0,0.0,2,0.00030840400925212025,3.4294525828835773,1000
2023-03-27,Orebro County,308375,78,1018,0,396,48.93,1099.91,44.04,0.0,2,0.00025700334104343357,4.020560267283475,1000
2024-04-15,Orebro County,308375,27,288,0,0,24.89,724.32,0.0,0.0,2,0.0,4.2525828835774862,1000
2023-03-06,Orebro County,308375,95,956,0,444,51.86,525.78,41.95,0.0,2,0.00046260601387818041,4.1574402467232074,1000
2024-01-01,Orebro County,308375,71,263,0,25,37.12,750.16,2.73,0.0,2,0.00051400668208686714,5.2492932408121309,1000
2024-08-12,Orebro County,308375,31,65,0,0,10.99,318.37,0.0,0.0,2,0.00020560267283474686,3.5116936520174762,1000
2023-12-18,Orebro County,308375,50,527,0,0,22.68,549.4,0.0,0.0,2,0.00030840400925212025,3.1991775893086611,1000
2023-07-10,Orebro County,308375,56,314,0,0,45.29,330.75,0.0,0.0,2,0.00041120534566949372,4.2823952711385251,1000
2025-01-27,Orebro County,308375,35,75,0,0,13.68,339.29,0.0,0.0,2,0.00056540735029555382,3.4642508352608585,1000
2024-05-27,Orebro County,308375,22,49,0,0,4.54,394.32,0.0,0.0,2,0.00025700334104343357,4.026522744795682,1000
2023-10-02,Orebro County,308375,30,207,0,0,7.15,349.7,0.0,0.0,2,0.00020560267283474686,4.11935235158057,1000
2024-05-13,Orebro County,308375,24,194,0,0,9.19,419.28,0.0,0.0,2,0.00056540735029555382,4.145463891030583,1000
2024-09-16,Orebro County,308375,36,101,0,138,15.36,171.2,26.01,0.0,2,0.00056540735029555382,3.3976355692624005,1000
2024-01-29,Orebro County,308375,57,218,0,0,98.57,1001.28,0.0,0.0,2,0.00010280133641737343,3.9496787458236957,1000
2024-08-19,Orebro County,308375,34,46,0,63,4.51,0.0,19.21,0.0,2,0.00015420200462606013,3.471395528141866,1000
2024-04-01,Orebro County,308375,29,292,0,0,6.56,650.67,0.0,0.0,2,0.00015420200462606013,4.0710871241326139,1000
2023-10-23,Orebro County,308375,77,189,0,0,114.29,271.17,0.0,0.0,2,0.00061680801850424051,4.0137753790799282,1000
2024-08-26,Orebro County,308375,30,42,0,32,9.38,503.39,3.3,0.0,2,0.000359804677460807,3.4012336160370085,1000
2024-01-15,Orebro County,308375,60,211,0,0,42.75,372.76,0.0,0.0,2,5.1400668208686716e-05,3.890927782061167,1000
2023-09-11,Orebro County,308375,82,259,1,0,227.25,379.32,0.0,0.07,2,0.00041120534566949372,4.0876895399640194,1000
2023-05-22,Orebro County,308375,57,115,0,339,25.76,199.16,47.83,0.0,2,0.00056540735029555382,4.2191210485736317,1000
2024-12-16,Orebro County,308375,35,103,0,585,7.35,223.47,84.07,0.0,2,0.000359804677460807,3.381649961449499,1000
2025-02-03,Sodermanland County,301542,21,53,0,5,12.27,0.0,0.21,0.0,2,0.00020560267283474686,2.8771524029812388,1000
2023-11-20,Sodermanland County,301542,40,104,2,0,31.63,43.99,0.0,0.06,2,0.00020560267283474686,3.4177846312002056,1000
2023-10-30,Sodermanland County,301542,44,3429,0,0,21.58,59.41,0.0,0.0,2,0.00046260601387818041,3.6066306861989208,1000
2023-09-18,Sodermanland County,301542,60,0,0,0,37.37,0.0,0.0,0.0,2,0.00041120534566949372,4.05869956309432,1000
2023-09-25,Sodermanland County,301542,58,0,0,0,132.87,0.0,0.0,0.0,2,0.00051400668208686714,3.7888974556669237,1000
2023-06-26,Sodermanland County,301542,52,0,0,0,51.42,0.0,0.0,0.0,2,0.00010280133641737343,4.2355692624004115,1000
2024-05-13,Sodermanland County,301542,16,0,0,0,87.04,0.0,0.0,0.0,2,0.00020560267283474686,3.8620406065278847,1000
2023-09-11,Sodermanland County,301542,56,0,9,0,28.12,0.0,0.0,0.62,2,0.00025700334104343357,3.8069904908763812,1000
2023-08-28,Sodermanland County,301542,42,0,9,0,18.59,0.0,0.0,0.23,2,0.00015420200462606013,3.8948342328450272,1000
2024-03-04,Sodermanland County,301542,22,9,0,0,11.14,150.4,0.0,0.0,2,0.00010280133641737343,3.3277820611667952,1000
2024-12-16,Sodermanland County,301542,24,82,0,572,3.18,56.11,79.26,0.0,2,0.00015420200462606013,3.0425597532767927,1000
2024-09-09,Sodermanland County,301542,25,88,0,158,19.11,309.23,26.69,0.0,2,0.00025700334104343357,3.0637368285787714,1000
2023-12-04,Sodermanland County,301542,44,179,0,0,18.47,94.59,0.0,0.0,2,0.000719609354921614,3.6968388589051657,1000
2024-06-03,Sodermanland County,301542,21,65,0,0,3.42,150.02,0.0,0.0,2,0.0,3.732253919300951,1000
2024-06-10,Sodermanland County,301542,16,80,0,63,16.42,682.41,5.52,0.0,2,0.00020560267283474686,3.5589308661012593,1000
2023-05-22,Sodermanland County,301542,39,1,0,200,15.31,0.09,19.62,0.0,2,0.000719609354921614,4.1238242097147264,1000
2023-04-10,Sodermanland County,301542,53,0,0,352,163.01,0.0,36.89,0.0,2,0.000359804677460807,4.0855821125674634,1000
2024-07-08,Sodermanland County,301542,10,72,0,0,6.93,135.01,0.0,0.0,2,0.00020560267283474686,3.6629658185556413,1000
2023-06-19,Sodermanland County,301542,39,0,0,0,15.87,0.0,0.0,0.0,2,0.00041120534566949372,3.9090722179388333,1000
2024-02-26,Sodermanland County,301542,28,21,0,0,66.27,129.13,0.0,0.0,2,0.00051400668208686714,3.5316885119506551,1000
2024-07-15,Sodermanland County,301542,16,59,0,0,14.3,482.43,0.0,0.0,2,0.00015420200462606013,3.4122333590336673,1000
2024-11-11,Varmland County,283384,31,165,0,234,21.97,278.91,13.75,0.0,2,0.00051400668208686714,3.9285530711899255,1000
2023-04-17,Varmland County,283384,70,584,0,411,26.56,471.77,33.89,0.0,2,0.00092521202775636081,4.208069904908764,1000
2024-03-04,Varmland County,283384,58,239,0,0,96.66,614.46,0.0,0.0,2,0.00051400668208686714,3.8510922641994347,1000
2023-03-20,Varmland County,283384,53,1177,0,453,60.55,1070.49,40.01,0.0,2,0.00077101002313030066,4.081932665124647,1000
2023-08-21,Varmland County,283384,105,243,7,0,179.49,169.27,0.0,0.31,2,0.0015420200462606013,4.3734258545361087,1000
2024-02-12,Varmland County,283384,65,228,0,0,126.81,938.76,0.0,0.0,2,0.00041120534566949372,3.9530197892572603,1000
2023-09-04,Varmland County,283384,72,273,102,0,98.16,222.54,0.0,7.31,2,0.00041120534566949372,4.1775893086610125,1000
2024-11-25,Varmland County,283384,34,108,0,901,3.68,265.4,83.5,0.0,2,0.00046260601387818041,3.7195579542534052,1000
2024-10-21,Varmland County,283384,49,166,0,673,32.26,1211.94,70.97,0.0,2,0.0006682086867129273,3.9860190182472373,1000
2024-07-01,Varmland County,283384,33,62,0,0,17.31,322.35,0.0,0.0,2,0.00061680801850424051,4.6154202004626059,1000
2025-01-27,Varmland County,283384,67,127,0,4,14.75,758.12,0.12,0.0,2,0.00051400668208686714,4.7874582369570806,1000
2024-10-28,Varmland County,283384,46,120,0,203,8.16,245.83,12.82,0.0,2,0.00051400668208686714,3.8344898483680288,1000
2023-10-09,Varmland County,283384,114,226,0,0,106.0,499.03,0.0,0.0,2,0.00092521202775636081,4.4879465433050632,1000
2024-05-06,Varmland County,283384,33,229,0,0,47.84,1071.95,0.0,0.0,2,0.00025700334104343357,4.56242611153945,1000
2024-02-05,Varmland County,283384,106,239,0,0,217.04,864.52,0.0,0.0,2,0.0006682086867129273,4.1603700848111025,1000
2024-09-16,Varmland County,283384,42,124,0,117,9.12,131.89,20.65,0.0,2,0.000359804677460807,4.2927268054484706,1000
2024-03-25,Varmland County,283384,47,175,0,0,19.88,1168.99,0.0,0.0,2,0.00077101002313030066,3.8711385248008225,1000
2024-03-18,Varmland County,283384,48,234,0,0,13.02,508.9,0.0,0.0,2,0.000359804677460807,3.7387304034952455,1000
2023-03-06,Vasterbotten County,281138,59,0,0,265,43.36,0.0,21.75,0.0,2,0.00015420200462606013,4.1809817527627855,1000
2024-01-08,Vasterbotten County,281138,43,22,0,0,50.25,46.19,0.0,0.0,2,0.00046260601387818041,4.9179645335389361,1000
2024-02-19,Vasterbotten County,281138,18,15,0,0,39.67,16.87,0.0,0.0,2,5.1400668208686716e-05,4.0508352608583911,1000
2024-01-22,Vasterbotten County,281138,46,29,0,0,129.39,67.46,0.0,0.0,2,0.000719609354921614,4.5080442045746594,1000
2023-08-28,Vasterbotten County,281138,49,0,117,0,36.21,0.0,0.0,3.97,2,0.000359804677460807,5.1171935235158061,1000
2023-04-17,Vasterbotten County,281138,40,0,0,270,19.58,0.0,23.62,0.0,2,0.00020560267283474686,5.0270881521459776,1000
2023-05-15,Vasterbotten County,281138,29,4,0,254,17.6,0.25,24.81,0.0,2,5.1400668208686716e-05,5.6265227447956825,1000
2023-09-25,Vasterbotten County,281138,57,0,0,0,114.88,0.0,0.0,0.0,2,0.00025700334104343357,4.91899254690311,1000
2023-07-03,Vasterbotten County,281138,37,0,0,0,16.23,0.0,0.0,0.0,2,5.1400668208686716e-05,5.31349267540478,1000
2023-11-06,Vasterbotten County,281138,47,1224,0,0,65.09,42.61,0.0,0.0,2,0.00041120534566949372,4.5211513749678742,1000
2023-03-20,Vasternorrland County,241458,20,0,0,231,1.89,0.0,19.31,0.0,2,0.000359804677460807,3.4640966332562324,1000
2023-06-12,Vasternorrland County,241458,24,0,0,56,22.07,0.0,6.18,0.0,2,0.00015420200462606013,3.6197892572603445,1000
2024-12-02,Vasternorrland County,241458,6,53,0,539,0.56,378.86,58.65,0.0,2,0.00010280133641737343,2.7873040349524545,1000
2024-01-22,Vasternorrland County,241458,33,11,2,0,45.94,5.34,0.0,0.08,2,0.000359804677460807,3.4016962220508868,1000
2023-04-17,Vasternorrland County,241458,43,0,0,327,31.46,0.0,30.57,0.0,2,0.00030840400925212025,3.5602672834746851,1000
2023-04-24,Vasternorrland County,241458,30,0,0,211,19.37,0.0,17.18,0.0,2,0.00025700334104343357,3.6974556669236702,1000
2024-09-23,Vasternorrland County,241458,7,29,0,26,0.89,4.49,6.56,0.0,2,0.00025700334104343357,3.1062965818555641,1000
2023-05-08,Vasternorrland County,241458,36,0,0,164,9.06,0.0,17.07,0.0,2,5.1400668208686716e-05,3.8536622976098691,1000
2024-09-16,Vasternorrland County,241458,19,60,0,127,8.13,0.0,32.28,0.0,2,0.00015420200462606013,3.1091236186070419,1000
2024-04-08,Vasternorrland County,241458,31,0,0,0,3.81,0.0,0.0,0.0,2,0.00020560267283474686,3.773220251863274,1000
2024-07-01,Vasternorrland County,241458,18,27,0,0,13.45,42.24,0.0,0.0,2,0.00020560267283474686,3.8312516062708815,1000
2023-03-27,Vasternorrland County,241458,33,0,0,229,12.23,0.0,21.12,0.0,2,0.00041120534566949372,3.5464919043947569,1000
2023-05-29,Vasternorrland County,241458,23,0,0,359,29.36,0.0,23.07,0.0,2,0.00010280133641737343,4.0459521973785657,1000
2023-06-26,Vasternorrland County,241458,39,0,0,0,23.19,0.0,0.0,0.0,2,0.00025700334104343357,4.259367771781033,1000
2024-03-04,Vasternorrland County,241458,50,1,0,0,35.4,0.0,0.0,0.0,2,0.00025700334104343357,3.183911590850681,1000
2023-11-27,Vasternorrland County,241458,32,103,0,0,60.28,4.92,0.0,0.0,2,0.00077101002313030066,3.6464148033924442,1000
2025-01-27,Vasternorrland County,241458,19,46,0,0,11.26,200.3,0.0,0.0,2,0.00025700334104343357,2.9451040863531226,1000
2024-01-29,Vasternorrland County,241458,34,10,0,0,17.34,0.0,0.0,0.0,2,0.00025700334104343357,3.595219737856592,1000
2024-08-19,Vasternorrland County,241458,26,30,0,59,7.64,187.21,14.85,0.0,2,5.1400668208686716e-05,3.305165767154973,1000
2025-01-06,Vasternorrland County,241458,22,32,0,1,0.54,1112.8,0.03,0.0,2,0.0,3.0978154716011308,1000
2024-01-15,Vastmanland County,281158,21,28,0,0,43.79,18.46,0.0,0.0,2,0.00010280133641737343,3.625905936777178,1000
2023-03-20,Vastmanland County,281158,51,0,0,263,205.6,0.0,24.43,0.0,2,0.00015420200462606013,3.86378822924698,1000
2023-06-12,Vastmanland County,281158,29,0,0,43,17.65,0.0,2.58,0.0,2,0.00046260601387818041,3.7349267540478026,1000
2023-06-05,Vastmanland County,281158,32,0,0,131,12.13,0.0,10.24,0.0,2,0.000359804677460807,3.7537907992803907,1000
2023-05-01,Vastmanland County,281158,41,0,0,199,9.84,0.0,15.61,0.0,2,0.00020560267283474686,4.1936777178103313,1000
2023-09-04,Vastmanland County,281158,28,0,5,0,67.01,0.0,0.0,0.31,2,5.1400668208686716e-05,3.8428167566178359,1000
2024-11-25,Vastmanland County,281158,9,80,0,738,4.95,411.12,94.23,0.0,2,0.00025700334104343357,2.9962477512207659,1000
2024-08-26,Vastmanland County,281158,16,45,0,27,2.53,224.36,9.42,0.0,2,0.00061680801850424051,3.0531996915959909,1000
2023-03-27,Vastmanland County,281158,55,0,0,295,16.92,0.0,45.58,0.0,2,0.00030840400925212025,3.947674119763557,1000
2023-05-15,Vastmanland County,281158,37,2,0,174,20.16,0.17,13.45,0.0,2,0.00020560267283474686,4.2708815214597786,1000
2024-03-11,Vastmanland County,281158,17,0,0,0,237.19,0.0,0.0,0.0,2,0.000359804677460807,3.4141351837573888,1000
2024-04-29,Vastmanland County,281158,16,0,0,0,2.08,0.0,0.0,0.0,2,0.00015420200462606013,3.9654587509637627,1000
2024-01-22,Vastmanland County,281158,23,30,0,0,55.23,12.39,0.0,0.0,2,0.00010280133641737343,3.5837573888460552,1000
2025-02-03,Vastmanland County,281158,21,52,0,3,1.42,186.05,0.14,0.0,2,0.00056540735029555382,3.1996401953225391,1000
2024-03-04,Vastmanland County,281158,30,1,0,0,102.77,0.0,0.0,0.0,2,0.000359804677460807,3.477306604985865,1000
2024-12-16,Vastmanland County,281158,23,80,0,590,1.76,156.3,87.17,0.0,2,5.1400668208686716e-05,3.1819583654587511,1000
2023-10-16,Vastmanland County,281158,27,0,0,0,19.68,0.0,0.0,0.0,2,0.00010280133641737343,3.8478026214340786,1000
